username,handle,postDate,content,retweets,likes
Future Proof,@FutureProofN,2020-10-13T13:54:14.000Z,"Future Proof 
@FutureProofN
 #google #news Follow us for latest news Google's Duplex AI can book your haircut appointments Google first showed off Duplex by having the AI book haircut appointments, but the Assistant feature was unexpectedly left by the wayside in favor of maki…",1,
Pradeep Kumar S,@pradeepkumar008,2020-10-13T13:08:27.000Z,Looks like you used not so intelligent AI  for advertising or some guy using Google translator to come up with this utter nonsense,,
Deysa⁷ missing Yoongi,@bangtanvibesx,2020-10-13T12:28:49.000Z,Thats some fcked up shit. Id google it but I dont wanna see any pictures ,,
Lord Ryan Maxwell,@HHKMag,2020-10-13T12:15:11.000Z,That is AI / NLU my friend. Google is one of the top 4 world leaders in this field.,,
Xcent Centy,@XcentY,2020-10-13T10:16:31.000Z,"@YouTube
 has the worst algorithm ever made. If I don't search for videos, Youtube will show me the same videos over and over again.Does devs thought it was smart. If 
@Google
 or any company decide to jump into AI for real. Hope they don't let these YT devs have a touch on the code",,
@cody@misskey.codingneko.com,@cody@misskey.codingneko.com,2020-10-13T07:29:28.000Z,maybe try firebase or Google cloud AI Platform(?) I have no experience but i heard it's p good,,
Trivial Nineties,@intransitivelie,2020-10-13T05:11:05.000Z,"I remember when everyone thought AI would make it so you could ask a search engine natural language questions, and then instead Google trained us not to do that, eliminated all the competition, and used its innovation to figure out how best to serve us ads we don't want.",,
JAY SHREE RAMVipul Kumar Shukla,@786_shukla,2020-10-13T05:05:45.000Z,"The Google Snap Shot AI  Continues with The  
Dt's Really A Great 
Across 
So Let's Full Dream of
Bharat Maa, Exception for 
Jyoti...Sin
"" Raj Mata Sindhiya ""
  
@JM_Scindia
 :) 
    #Prateekgoyal
     #lalitpanthi
     #Guna  Will Tell
WeS",1,
Hamza Dahmoun,@hamzadahmoun,2020-10-13T04:31:35.000Z,"Laying down in my bed in Algeria, I asked Google
what's Yelp business model?
I got pretty decent info w/out leaving 1st search results page & w/out even opening a single one result of them! 
It is indeed the best era for a human to be alive.
#100DaysOfCode
#Google 
#AI",5,2
t3mporarybl1p,@t3mporarybl1p,2020-10-13T03:44:37.000Z,"I'm pretty much onboard with everything except the Pixel phones. I think they have seen the debut of some really interesting technologies from Google, albeit mainly on the software/AI/algorithm side of things. Hardware has definitely been pedestrian for the most part.",,
Hitesh,@slaphacks,2020-10-13T03:22:29.000Z,"T-35 With all the big firms Apple Google and other smartphone makers collecting our health data through apps and bands.
These technology firms might distrupt this multi- billion dollar pharma space.
#AI #future #MachineLearnin",1,
We Correct Bad Tweets™,@factsimilie,2020-10-13T03:08:13.000Z,Seems like a Google AI universities could purchase as a campus-wide license for academics.,,
VatiWah,@VatiWah,2020-10-13T02:41:45.000Z,The appeal for thumbnails been broken for at least half a year. I read on google product forums that people would get the same thumbnail approved/rejected a dozen times. They give up after a few days. They need to let youtube be viewer policed again.. not moderators or AI.,,
"Buy the ticket, take the ride - HST",@w0nkabaR,2020-10-13T01:09:30.000Z,You can use the Google to search for Uber and chat bots to find links to show that Uber does indeed use chat bots.  Many large companies use them and they will become more prevalent as AI becomes more mainstream in corporate America.,,
Jim,@Jim22quiet,2020-10-12T23:53:41.000Z,But for real...Google did buy up a ton on AI and robotics companies a while back. That's kinda scary.,,
passionbytes,@passionbytes,2020-10-12T23:27:17.000Z,"*Wikipedia : I know everything 
*Google : I have everything 
*Facebook : I know everybody 
*Internet : Without me you are no body

*Electricity: 

That's why 
@Grady_Booch
  mentioned in one of his talk "" I don't fear AI ""..me too.",1,5
Simon Lau,@_SimonLau,2020-10-12T23:17:34.000Z,"Hi Sukrit, thanks for your recommendation. 

BTW, 
@otter_ai
 is powered by our own proprietary speech-to-text and speaker identification engine, not Google's.",,1
JULES:THEMBO EXTRAORDINAIRE,@julesndcomputer,2020-10-12T22:12:21.000Z,"Looking for idea,what should a housekeeping/butler/personal assistant ai (google, siri, etc)be able to do outside of scheduling and reminder?",,
Radikus,@RadikusPrime,2020-10-12T21:21:51.000Z,Amazing how simply the whole drama could have been avoided if John Connor had used an alias. If I ever become the future savior...Good luck going back in time and finding the mother of Colonel McKickass you stupid google AI,,
dani,@skintikcet,2020-10-12T19:01:26.000Z,"just read an article for english class stating that alexa is sexist because it uses a womans name but every other AI is just like ""google home"" or ""echo""  struggling to conject the dots on this one, i really am",,2
Joe Manna,@JoeManna,2020-10-12T18:57:27.000Z,"A10) Generally, AI solutions are not within reach of typical business owners. I think if it's easy, accurate, and affordable, AI answering services can take off. 

Google tried this and folded it in less than a year. 
 #Bizapaloozachat",1,2
smin',@yasminaazg,2020-10-12T18:48:10.000Z,oups j'ai vu sur google il dis gossip girl,,
maaike,@maaikecodes,2020-10-12T18:23:33.000Z,"I'm sure rn the Google AI is like ""wait since when do you have a kid? I've been listening in on you for ages, how did I miss this?!""",,1
Juanjo K,@BermudezJuanjo,2020-10-12T18:13:51.000Z,"AI geniuses have corrected the bias of race in google images and now you search for ""white american woman"" and half of the results are black women (not asiatic, not latin...)",,
STHLM Xperience Conference,@SthlmXperience,2020-10-12T18:06:14.000Z,"Our fifth speaker is Kristie Fisher. She will talk about deciding whether and how AI adds value to your product and to your users. 

She leads the UX Research team for the new Stadia Games & Entertainment team at Google and is also an author of Google's People + AI Guidebook.",,1
Yuan Gao,@mesetatron,2020-10-12T17:08:26.000Z,"I hear you can just sic kids on google or Alexa voice assistant for searching youtube. Let an AI take care of your kids for you, nothing can possibly go wrong",,2
Brian,@lqdchkn,2020-10-12T17:08:13.000Z,"Elon, out of curiosity which AI assistant do you prefer?   Siri, Alexa, Google Assistant, something else?",,
Dmytro Ason,@dmytroason,2020-10-12T16:52:04.000Z,"Google Docs, Otter AI, Descript - tried all.

They are all good, but I just can't dictate an email or a post in same way I write it.

Thinking a full sentence through before recording it is not the way my brain thinks ",,
soonlyish,@soonlyish,2020-10-12T16:34:37.000Z,AI is all fun and games until the Google-Amazon-NSA hegemony preemptively arrests you in Year 20XX based on a machine learning model that predicts you might develop criminal tendencies,,
Luke,@LukeNoPic,2020-10-12T16:25:09.000Z,"AI can be manipulated anyway, youtubers even publically know this and make videos around manipulating it.
@Google
 - Please do something.
I don't want to live in a world filled with manipulated echo chambers, I am a human being and I want to be able to discern things for myself.",,
Wasian Fusion,@WasianFusion,2020-10-12T16:20:27.000Z,"Facebook backed candidate vs. The ones from Google,Twitter, Amazon.
TikTok will rep Asian AI candidate for diversity
#Election2020",,
Bhanu Prakash,@bhanu6143,2020-10-12T16:05:55.000Z,"ahem! what if u u make a ai and tell it to make a module just by giving it the functionality in commands by ur voice just like "" hey google, take me home!""",,
Unusual Salty Dog,@Grey_IsTrue,2020-10-12T16:02:51.000Z,"...first steps into AI assistance with dumb AI.

Amazon Alexa, Google Assistant, and Siri are some easy examples of everday application for dumb AI, but subtle application is everywhere and growing.

Humans are very comfortable with the idea of machines as tools, and so we...>",,13
John on Teams,@CottonTurtle9,2020-10-12T15:21:12.000Z,Google photos just facial recognised my pfp and put it in the folder of irl pics of me. This makes me a little uncomfortable but also flattered bc this AI portrait of me is better looking than me irl,,7
LIVE WORK PLAY DANCE,@gotpartyfavorz,2020-10-12T11:14:25.000Z,"Tell that to Google as well. No matter how many times I mark ""not interested"" they find some obscure sports article to shove in my feed. So much for ""smart"" AI. It never learns nor has showing it to me repeatedly changed my mind.",,1
Anton Septyadi,@antonseptiady,2020-10-12T10:45:19.000Z,You are my sunshine *abis copas google translate tolong hargai ai,,
Shane Dempsey,@sdempsey,2020-10-12T10:30:55.000Z,I’ve found Asus to work fine in the office. I’m using AI mesh there and it’s fine. Google Nest WiFi can be great & buggy in the same day. It’s frustrating,,1
Sunkanmi Fafowora,@the_jonin_,2020-10-12T08:35:19.000Z,"Let me start speaking into my life 

I'll be a Google Developer Expert next year in Mobile Web technologies by the end of next year, built 10 useful solutions, and started my journey in ML/AI. But, let me go and protest now so that #SARS does not end my life before then.",1,
Edward Saperia,@edsaperia,2020-10-12T08:29:45.000Z,I’d just flail around in google scholar tbh,,
Kwabena,@yung__ly,2020-10-12T07:57:50.000Z,It’s the AI of google .. Reading,,
Nick Matthews,@nickpowpow,2020-10-12T06:14:47.000Z,"I'd argue it's the statistics of being the middle man of this conversation thousands of times. Heuristics from large huge data sets are way easier than AI. Maybe I'm wrong, google has the scale to do either.",,
JJSignal™,@jjsignal,2020-10-12T05:08:27.000Z,"I suppose that explains how he was making so much traction but yeah, even with things like Google lens, or RetroArch's built in AI translation, I'd rather have a sort of clunky translation that gets the point across than nothing at all.",,2
Iron Josh,@Mario__Bones,2020-10-12T03:22:18.000Z,This is actually just a test run of Google's astroturfing AI,,2
Jiggawatt,@SCDisme,2020-10-12T01:56:20.000Z,"My wife is VP of media for $200 million dollar company and a founder of a startup that created a AI algorithm that works with google saving billion dollar companies 30% on their ad spend.

Maybe, I’m a tad biased. Or maybe she just works harder than most men and women.",,
The Aviationist,@KhizrIslam,2020-10-12T01:32:38.000Z,"Software is the only plus they still have. Google is smart though and is rivalling and surpassing apple in AI, optimization and smoothness of Android. Take Google Assistant for example.",,
Justin Anno,@JustinAnno1,2020-10-12T01:14:01.000Z,"Hey Christian, I also think that AI will have a major impact on society. We've already seen how big of an impact technology has on our daily lives and how things like the google home and amazon echo have already grown so popular. #DCIM353c",,1
W,@WHEREDIDDEANGO,2020-10-12T00:32:23.000Z,"That’s from one of their presentations. They discuss how China because of their lack of freedoms, is ahead of us in ai. They discussed ways to increase the use of ai in the US. Schmidt from google said that one of the ways to increase it would be through healthcare.",,
Jacob Belhardi,@yeibayalda,2020-10-11T21:44:23.000Z,"Me tapping in google searche bar :
Movie without kissing scenes.            Google requested me : did you mean : your life #dirty_Google_AI",,1
Harlekim Christensen,@KimLiveDK,2020-10-11T21:32:55.000Z,"Was the dangerous Covid made by AI? 

Not the virus.

But the panic, the fear and the bad political decisions.

AI from Google, Facebook, and so on, sell ads from clickbait. And fear is strong bait.

AI show you what ever triggers your primate brain, you get manipulated.
#covid",,1
Max Weinbach,@MaxWinebach,2020-10-11T18:15:48.000Z,"Also neural core was for AI processing, aka new Google Assistant, Now Playing, voice to text, camera processing. It wasn't for facial recognition and radar, even if it was used for that.",,3
joao - mostly away,@_joaogui1,2020-10-11T18:11:57.000Z,"He says that the event (getting accepted to an AI residency after lots of hard work and then having it revoked the way it was) is the worst event of his *adult life*
Being accepted into the PhD was not part of the event, and also it is more than just not getting into Google AI",,
